epsilon,timestep,mse,cosine_similarity
0.0,0,0.4542253017425537,0.007825257256627083
0.0,100,0.45404666662216187,0.0019814404658973217
0.0,200,0.45257633924484253,0.0009542112238705158
0.0,300,0.45342501997947693,0.002445673104375601
0.0,400,0.4493030309677124,0.005584334954619408
0.0,500,0.44610366225242615,0.00885311421006918
0.0,600,0.44569405913352966,0.00352930324152112
0.0,700,0.4438496530056,0.034977026283741
0.0,800,0.45709556341171265,0.004645817447453737
0.0,900,0.44195836782455444,0.034827545285224915
0.02,0,0.06829213351011276,0.014667541719973087
0.02,100,0.06682886183261871,0.0182615015655756
0.02,200,0.06562046706676483,0.011268505826592445
0.02,300,0.06545138359069824,0.032511156052351
0.02,400,0.06215277314186096,0.029399557039141655
0.02,500,0.06097809970378876,-0.0019404953345656395
0.02,600,0.061247825622558594,-0.03441696986556053
0.02,700,0.06170868128538132,0.019373169168829918
0.02,800,0.07023023068904877,0.0197884663939476
0.02,900,0.0587976798415184,0.031989239156246185
0.04,0,0.03830675035715103,0.02741696871817112
0.04,100,0.03694404661655426,0.030623383820056915
0.04,200,0.03502398729324341,0.0391807034611702
0.04,300,0.036582641303539276,0.02619915083050728
0.04,400,0.033051639795303345,0.0251198410987854
0.04,500,0.030743561685085297,0.010655970312654972
0.04,600,0.02997181937098503,-0.0034339074045419693
0.04,700,0.03207555413246155,0.024881375953555107
0.04,800,0.04143466800451279,0.006750847678631544
0.04,900,0.029575612396001816,0.030197953805327415
0.06,0,0.022844266146421432,-0.001276475377380848
0.06,100,0.021531840786337852,0.0011086035519838333
0.06,200,0.01979859173297882,0.006086790934205055
0.06,300,0.02128532901406288,-0.0190387275069952
0.06,400,0.01721104234457016,0.009040528908371925
0.06,500,0.014362758025527,0.01168743520975113
0.06,600,0.013297073543071747,0.0013549849390983582
0.06,700,0.016350530087947845,-0.0027059316635131836
0.06,800,0.024630092084407806,0.03190232068300247
0.06,900,0.014571188017725945,-0.058877717703580856
0.08,0,0.021132059395313263,0.03712361678481102
0.08,100,0.019733987748622894,0.04897470399737358
0.08,200,0.018178727477788925,0.041564807295799255
0.08,300,0.01915828511118889,0.052438121289014816
0.08,400,0.015522013418376446,0.055125221610069275
0.08,500,0.013270664028823376,-0.002182049211114645
0.08,600,0.012217080220580101,-0.018027547746896744
0.08,700,0.015081871300935745,-0.001607375219464302
0.08,800,0.024115731939673424,-0.016828814521431923
0.08,900,0.012422017753124237,0.02519308403134346
0.1,0,0.02232670783996582,0.05437896028161049
0.1,100,0.02087286114692688,0.0673619955778122
0.1,200,0.019299935549497604,0.0647154152393341
0.1,300,0.020628269761800766,0.04929674044251442
0.1,400,0.01707642525434494,0.046606697142124176
0.1,500,0.01444963738322258,0.03591347485780716
0.1,600,0.013551566749811172,0.01351182721555233
0.1,700,0.016216665506362915,0.036936745047569275
0.1,800,0.025566469877958298,-0.0007320521399378777
0.1,900,0.014336507767438889,-0.0034435875713825226
0.12,0,0.02313682995736599,0.053349707275629044
0.12,100,0.021677454933524132,0.06538370251655579
0.12,200,0.020009316504001617,0.06885241717100143
0.12,300,0.021669616922736168,0.03598453477025032
0.12,400,0.01805395446717739,0.036680951714515686
0.12,500,0.015398765914142132,0.028612110763788223
0.12,600,0.01472560130059719,-0.008353298529982567
0.12,700,0.017424210906028748,0.012749869376420975
0.12,800,0.026478102430701256,-0.0011583680752664804
0.12,900,0.015135783702135086,0.004391542635858059
0.14,0,0.023043639957904816,0.01394260860979557
0.14,100,0.02162874862551689,0.023051433265209198
0.14,200,0.01997574046254158,0.023530205711722374
0.14,300,0.02159409038722515,-0.008787853643298149
0.14,400,0.017557935789227486,0.0158085860311985
0.14,500,0.015023799613118172,-0.005680156406015158
0.14,600,0.013789176009595394,-0.0021585444919764996
0.14,700,0.016747772693634033,0.001426622737199068
0.14,800,0.02569616585969925,-0.005201051943004131
0.14,900,0.014483856968581676,-0.011238720268011093
0.16,0,0.021415621042251587,0.04848078638315201
0.16,100,0.01998162642121315,0.06226583197712898
0.16,200,0.018471140414476395,0.0530078187584877
0.16,300,0.019680006429553032,0.04424247145652771
0.16,400,0.01613057404756546,0.038762494921684265
0.16,500,0.01350113283842802,0.023752961307764053
0.16,600,0.012602776288986206,-0.004845391493290663
0.16,700,0.015315156430006027,0.022185003384947777
0.16,800,0.024334421381354332,0.0044126664288342
0.16,900,0.013210196048021317,-0.007253172807395458
0.18,0,0.021985173225402832,0.035005033016204834
0.18,100,0.020701134577393532,0.03676067292690277
0.18,200,0.018791746348142624,0.05675802379846573
0.18,300,0.020157262682914734,0.03725157678127289
0.18,400,0.016433870419859886,0.04577474296092987
0.18,500,0.01378993596881628,0.03449483960866928
0.18,600,0.013200541958212852,-0.020262135192751884
0.18,700,0.016127338632941246,-0.011404864490032196
0.18,800,0.02488379180431366,-0.003609823528677225
0.18,900,0.014036452397704124,-0.04307379201054573
0.2,0,0.023537298664450645,0.02934327721595764
0.2,100,0.022176017984747887,0.03512071818113327
0.2,200,0.02064705640077591,0.028954410925507545
0.2,300,0.021897412836551666,0.020505238324403763
0.2,400,0.018470246344804764,0.00727859465405345
0.2,500,0.01549482624977827,0.018525652587413788
0.2,600,0.014231259934604168,0.02521103248000145
0.2,700,0.017126906663179398,0.02934056520462036
0.2,800,0.026138311251997948,0.013813437893986702
0.2,900,0.01533456426113844,-0.013631499372422695
0.22,0,0.022315334528684616,0.0175856314599514
0.22,100,0.021103281527757645,0.013740322552621365
0.22,200,0.019200218841433525,0.03191018104553223
0.22,300,0.02050985023379326,0.017381370067596436
0.22,400,0.016987254843115807,0.00755833275616169
0.22,500,0.014670588076114655,-0.036850493401288986
0.22,600,0.013287211768329144,-0.020753592252731323
0.22,700,0.01639091596007347,-0.026443880051374435
0.22,800,0.024506015703082085,0.025438301265239716
0.22,900,0.01383392047137022,-0.016976499930024147
0.24,0,0.026063624769449234,-0.02095877006649971
0.24,100,0.024754604324698448,-0.020078841596841812
0.24,200,0.022838536649942398,-0.008266612887382507
0.24,300,0.02412600815296173,-0.016285182908177376
0.24,400,0.02049274742603302,-0.02045990154147148
0.24,500,0.01744033955037594,-0.009212921373546124
